source_file,section,source_uri,source_label,target_label,target_uri,match,skos_predicate
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68866,FIELDWORK,field fortifications,http://vocab.getty.edu/aat/300006951,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/1/concepts/1535,FINDSPOT,archaeological sites,http://vocab.getty.edu/aat/300000810,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/151890,FIRE PIT,firepits,http://vocab.getty.edu/aat/300375112,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/71726,FISH FARM,fish hatcheries,http://vocab.getty.edu/aat/300000228,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69127,FISH PROCESSING SITE,fisheries,http://vocab.getty.edu/aat/300006348,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68595,FISH TRAP,traps (trapping equipment),http://vocab.getty.edu/aat/300247420,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68596,FISH WEIR,fishing spots (sites),http://vocab.getty.edu/aat/300387251,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/91955,FISHING SITE,fishing spots (sites),http://vocab.getty.edu/aat/300387251,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68600,FISHPOND,fishponds,http://vocab.getty.edu/aat/300008689,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70035,FLEXED INHUMATION,burials,http://vocab.getty.edu/aat/300263485,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70369,FLINT SCATTER,lithics,http://vocab.getty.edu/aat/300379567,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70313,FLOOR,floors (surface elements),http://vocab.getty.edu/aat/300002060,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/82817,FLOWER GARDEN,flower gardens,http://vocab.getty.edu/aat/300008135,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68996,FOGOU,fogous,http://vocab.getty.edu/aat/300005660,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69013,FOLLY,follies (architectural),http://vocab.getty.edu/aat/300006795,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/91991,FOOD AND DRINK INDUSTRY SITE,food processing plants,http://vocab.getty.edu/aat/300006335,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/91995,FOOD PRESERVING SITE,food processing plants,http://vocab.getty.edu/aat/300006335,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/143482,FOREST,forests (cultural landscapes),http://vocab.getty.edu/aat/300008863,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69017,FORMAL GARDEN,formal gardens,http://vocab.getty.edu/aat/300008092,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68868,FORT,forts,http://vocab.getty.edu/aat/300006909,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68874,FORTIFICATION,fortifications,http://vocab.getty.edu/aat/300006888,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/147241,FORTIFIED BUILDING,fortified settlements,http://vocab.getty.edu/aat/300387238,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68875,FORTIFIED HOUSE,bastle houses,http://vocab.getty.edu/aat/300005546,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68880,FORTRESS,fortresses,http://vocab.getty.edu/aat/300006894,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68705,FORUM,forums (open spaces),http://vocab.getty.edu/aat/300008085,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70336,Foundation,foundations (structural elements),http://vocab.getty.edu/aat/300000919,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69014,FOUNTAIN,fountains,http://vocab.getty.edu/aat/300006179,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68882,FRONTIER DEFENCE,frontiers,http://vocab.getty.edu/aat/300387507,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69999,FUNERARY SITE,burial sites,http://vocab.getty.edu/aat/300387004,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69175,FURNACE,furnaces (heating components),http://vocab.getty.edu/aat/300024650,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/92062,GAMBLING SITE,entertainment buildings,http://vocab.getty.edu/aat/300007206,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68641,GARDEN,gardens (open spaces),http://vocab.getty.edu/aat/300008090,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/99961,GARDENS PARKS AND URBAN SPACES,parks (recreation areas),http://vocab.getty.edu/aat/300008187,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68971,GATE LODGE,gatehouses,http://vocab.getty.edu/aat/300005621,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70372,GATEHOUSE,gatehouses,http://vocab.getty.edu/aat/300005621,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70386,GEOLOGICAL MARKS,geological formations,http://vocab.getty.edu/aat/300387100,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69090,GLASS WORKING SITE,glassworking,http://vocab.getty.edu/aat/300053929,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70238,GOODS SHED,sheds (storage structures),http://vocab.getty.edu/aat/300006411,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70373,GRAFFITI,graffiti,http://vocab.getty.edu/aat/300015613,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70080,GRAVE,graves,http://vocab.getty.edu/aat/300005907,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/152525,GRAVE LINING,graves,http://vocab.getty.edu/aat/300005907,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/103572,GRAVE MARKER,tombstones (sepulchral monuments),http://vocab.getty.edu/aat/300005923,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70081,GRAVE SLAB,tombstones (sepulchral monuments),http://vocab.getty.edu/aat/300005923,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69062,GRAVEL PIT,gravel pits,http://vocab.getty.edu/aat/300000389,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68946,GREAT HOUSE,country houses,http://vocab.getty.edu/aat/300005567,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68927,GRUBENHAUS,sunken huts,http://vocab.getty.edu/aat/300137527,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68885,GUARDHOUSE,guardhouses,http://vocab.getty.edu/aat/300006941,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/71658,GUILD CHAPEL,chapels (rooms or structures),http://vocab.getty.edu/aat/300004590,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70935,GULLY,gullies,http://vocab.getty.edu/aat/300008769,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68886,GUN EMPLACEMENT,batteries (platforms),http://vocab.getty.edu/aat/300002501,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68977,Habitation Site,inhabited places,http://vocab.getty.edu/aat/300008347,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/87136,Hall,halls (interior spaces),http://vocab.getty.edu/aat/300004420,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68985,HAMLET,hamlets,http://vocab.getty.edu/aat/300008369,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69456,HARBOUR,harbours,http://vocab.getty.edu/aat/300008678,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/92203,HARD STANDING,surface elements (architectural),http://vocab.getty.edu/aat/300001987,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68707,HEALTH AND WELFARE,health facilities,http://vocab.getty.edu/aat/300006653,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68707,HEALTH AND WELFARE,welfare buildings,http://vocab.getty.edu/aat/300006742,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70374,HEARTH,hearths,http://vocab.getty.edu/aat/300003990,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70334,HEDGE,hedges,http://vocab.getty.edu/aat/300266413,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/133453,HEDGE BANK,embankments,http://vocab.getty.edu/aat/300008023,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70096,HENGE,henges,http://vocab.getty.edu/aat/300120486,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70097,HENGE ENCLOSURE,megalithic monuments,http://vocab.getty.edu/aat/300006983,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70098,HENGIFORM MONUMENT,megalithic monuments,http://vocab.getty.edu/aat/300006983,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70099,HERMITAGE (RELIGIOUS),hermitages,http://vocab.getty.edu/aat/300000640,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68855,HILLFORT,hillforts,http://vocab.getty.edu/aat/300006911,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/94405,HINDU TEMPLE,Hindu temple spaces,http://vocab.getty.edu/aat/300266136,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/92250,HOLIDAY CENTRE,camps (recreation areas),http://vocab.getty.edu/aat/300000517,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70376,HOLLOW,hollow (form attribute),http://vocab.getty.edu/aat/300163023,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70267,HOLLOW WAY,paths,http://vocab.getty.edu/aat/300008321,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70203,HOLY WELL,holy wells,http://vocab.getty.edu/aat/300007638,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/142092,HOME GUARD HEADQUARTERS,military buildings,http://vocab.getty.edu/aat/300006887,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/141940,HOME GUARD SHELTER,guardhouses,http://vocab.getty.edu/aat/300006941,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/141944,HOME GUARD STORE,military buildings,http://vocab.getty.edu/aat/300006887,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70833,HOMESTEAD,homesteads,http://vocab.getty.edu/aat/300000291,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68716,HOSPITAL,hospitals (buildings for health facility),http://vocab.getty.edu/aat/300006676,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68928,HOUSE,houses,http://vocab.getty.edu/aat/300005433,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68951,HOUSE PLATFORM,platforms (floors),http://vocab.getty.edu/aat/300132129,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69614,HUMAN REMAINS,human remains,http://vocab.getty.edu/aat/300379896,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68602,HUNTING LODGE,hunting lodges,http://vocab.getty.edu/aat/300007177,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68961,HUT,huts (houses),http://vocab.getty.edu/aat/300004824,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68964,HUT CIRCLE,huts (houses),http://vocab.getty.edu/aat/300004824,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68986,HUT CIRCLE SETTLEMENT,huts (houses),http://vocab.getty.edu/aat/300004824,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68967,HYPOCAUST,hypocausts,http://vocab.getty.edu/aat/300004277,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69047,INDUSTRIAL,industrial complexes,http://vocab.getty.edu/aat/300000385,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69199,INDUSTRIAL BUILDING,industrial buildings,http://vocab.getty.edu/aat/300006231,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/92351,INDUSTRIAL HOUSE,industrial housing,http://vocab.getty.edu/aat/300000322,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69201,INDUSTRIAL SITE,industrial sites,http://vocab.getty.edu/aat/300000816,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70976,INFIRMARY,infirmaries,http://vocab.getty.edu/aat/300006706,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70031,INHUMATION,burials,http://vocab.getty.edu/aat/300263485,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70060,INHUMATION CEMETERY,cemeteries,http://vocab.getty.edu/aat/300266755,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68793,INN,inns,http://vocab.getty.edu/aat/300007170,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70100,INSCRIBED STONE,commemorative sculpture,http://vocab.getty.edu/aat/300262491,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/139404,INSULA,insulae,http://vocab.getty.edu/aat/300000325,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69187,IRON FURNACE,ironworking,http://vocab.getty.edu/aat/300054049,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69236,Iron Smelting Site,smelters (metalworking plants),http://vocab.getty.edu/aat/300103997,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69236,IRON WORKING SITE,ironworking,http://vocab.getty.edu/aat/300054049,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69237,IRON WORKS,ironworks (factories),http://vocab.getty.edu/aat/300006296,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69263,IRONSTONE MINE,iron mines,http://vocab.getty.edu/aat/300000399,close match,closeMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69457,JETTY,jetties (erosion protection works),http://vocab.getty.edu/aat/300006155,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68603,KENNELS,kennels (animal housing),http://vocab.getty.edu/aat/300004993,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/78353,KERB CAIRN,cairns,http://vocab.getty.edu/aat/300006960,broad match,broadMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69203,KILN,kilns,http://vocab.getty.edu/aat/300022798,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68969,KITCHEN,kitchens,http://vocab.getty.edu/aat/300004514,exact match,exactMatch
ARIADNE_ADS_AAT_Mappings.pdf,5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/87924,LAKE,lakes (bodies of water),http://vocab.getty.edu/aat/300008680,exact match,exactMatch
